timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_qi,foot_qj,foot_qk,foot_qr,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_qi,shank_qj,shank_qk,shank_qr,ankle_encoder_deg,toe_fsr_raw,heel_fsr_raw
0.0028354100004435168,,,,,,,,,,,,,,,,,,,,,,,
0.0051290250003148685,,,,,,,,,,,,,,,,,,,,,183.427734375,,
0.010059776999696624,,,,,,,,,,,,,,,,,,,,,183.427734375,,
0.01507088099970133,,,,,,,,,,,,,,,,,,,,,183.427734375,,
0.02006278499993641,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.025060033000045223,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.030057824999857985,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.0350663050003277,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.04006585699971765,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.045099842000126955,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.05006582599980902,,,,,,,,,,,,,,,,,,,,,183.251953125,0,0
0.055063714000425534,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.8125,0,-6
0.06006275399977312,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.724609375,7,-6
0.06506585799979803,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.724609375,7,-6
0.07006454600013967,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.724609375,7,-6
0.07507267399978446,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-6
0.08006073799970181,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-2
0.08506729800046742,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-2
0.09007059499981551,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-2
0.09506451499964896,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-2
0.10006109100049798,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-2
0.10506605099999433,9.984375,-5.05859375,-0.359375,-0.080078125,-0.0546875,-0.41796875,-0.16241455078125,-0.72357177734375,0.18768310546875,0.64404296875,8.1484375,-1.90234375,-0.42578125,0.07421875,-0.115234375,-0.07421875,-0.065673828125,-0.75091552734375,0.07318115234375,0.65301513671875,182.4609375,7,-2
0.11008109100021102,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,182.021484375,7,-2
0.11506333099987387,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,182.021484375,3,-2
0.12006272300004639,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.845703125,3,-2
0.12508643500041217,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.845703125,3,-2
0.13006614700043428,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.7578125,3,-6
0.13505686700045771,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.669921875,3,-6
0.1400684199998068,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.669921875,3,-6
0.14506390800033842,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.669921875,3,-6
0.1500581800000873,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.40625,3,-6
0.1550584679998792,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.40625,3,-6
0.1600644199997987,8.6796875,-7.08984375,-0.5859375,0.263671875,-0.017578125,-0.7890625,-0.2430419921875,-0.69903564453125,0.247802734375,0.62518310546875,8.5,-0.21484375,-0.5390625,0.25,0.013671875,-0.4453125,-0.0528564453125,-0.75103759765625,0.07159423828125,0.65423583984375,181.40625,3,-6
0.16506528399986564,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,181.142578125,1,-6
0.17006320400014374,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,181.142578125,1,-6
0.17505958800029475,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,181.142578125,1,-6
0.1800664689999394,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,181.142578125,1,-6
0.18507731699992291,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.19005715700041037,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.19506320500022412,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.20006458100033342,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.20506058200044208,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.21005744600006437,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.21506717400006892,7.875,-5.90234375,-1.125,0.25,-0.107421875,-0.720703125,-0.2236328125,-0.70355224609375,0.23956298828125,0.63055419921875,8.609375,-2.7421875,-1.421875,0.30078125,0.01171875,-0.517578125,-0.039306640625,-0.751220703125,0.06854248046875,0.65533447265625,180.791015625,1,3
0.22007347799990384,7.03515625,-5.82421875,-1.58203125,0.787109375,-0.369140625,-1.125,-0.1993408203125,-0.70892333984375,0.235107421875,0.63433837890625,8.08203125,-3.51171875,-1.8828125,1.03515625,0.037109375,-0.978515625,-0.01129150390625,-0.7501220703125,0.06976318359375,0.65753173828125,180.17578125,3,3
0.22506871099994896,7.03515625,-5.82421875,-1.58203125,0.787109375,-0.369140625,-1.125,-0.1993408203125,-0.70892333984375,0.235107421875,0.63433837890625,8.08203125,-3.51171875,-1.8828125,1.03515625,0.037109375,-0.978515625,-0.01129150390625,-0.7501220703125,0.06976318359375,0.65753173828125,180.17578125,3,1
0.23005837500022608,7.03515625,-5.82421875,-1.58203125,0.787109375,-0.369140625,-1.125,-0.1993408203125,-0.70892333984375,0.235107421875,0.63433837890625,8.08203125,-3.51171875,-1.8828125,1.03515625,0.037109375,-0.978515625,-0.01129150390625,-0.7501220703125,0.06976318359375,0.65753173828125,180.17578125,3,1
