timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_roll_deg,foot_pitch_deg,foot_yaw_deg,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_roll_deg,shank_pitch_deg,shank_yaw_deg,ankle_encoder_deg,toe_fsr_v,heel_fsr_v
11.075218852000006,9.0625,-3.3359375,0.37109375,0.232421875,-0.087890625,0.111328125,-81.96552533000855,-69.73602629143409,74.45951930546478,9.80078125,-0.484375,0.26171875,0.279296875,-0.015625,-0.330078125,-68.28011050147518,-87.4087455760466,50.573381806336,163.740234375,0.0007500228888821071,0.0001250038148136845
11.080329212999999,9.02734375,-3.4140625,0.4453125,0.2578125,-0.111328125,0.14453125,-82.11712078557858,-69.4223517603507,75.40799949773871,9.796875,-0.40625,0.30078125,0.279296875,-0.015625,-0.330078125,-56.00481376116185,-88.32488296133377,39.06228315714141,164.443359375,0.000250007629627369,0.0001250038148136845
11.103486220000008,9.02734375,-3.4140625,0.4453125,0.2578125,-0.111328125,0.14453125,-82.11712078557858,-69.4223517603507,75.40799949773871,9.796875,-0.40625,0.30078125,0.28125,-0.015625,-0.380859375,-56.00481376116185,-88.32488296133377,39.06228315714141,164.794921875,0.000250007629627369,0.00037501144444105353
11.114255923000002,9.0234375,-3.44921875,0.4453125,0.2578125,-0.111328125,0.14453125,-82.11712078557858,-69.4223517603507,75.40799949773871,9.8359375,-0.3671875,0.03515625,0.28125,-0.015625,-0.380859375,-56.00481376116185,-88.32488296133377,39.06228315714141,165.234375,0.00037501144444105353,0.00037501144444105353
11.127893440999998,9.0234375,-3.44921875,0.4453125,0.310546875,-0.10546875,0.169921875,-82.34777196885474,-69.00099139636698,76.50562112159263,9.8359375,-0.3671875,0.03515625,0.28125,-0.015625,-0.380859375,-56.00481376116185,-88.32488296133377,39.06228315714141,165.673828125,0.00037501144444105353,0.0
11.139491928000012,9.0234375,-3.44921875,0.4453125,0.310546875,-0.10546875,0.169921875,-82.34777196885474,-69.00099139636698,76.50562112159263,9.8359375,-0.3671875,0.03515625,0.28125,-0.015625,-0.380859375,-56.00481376116185,-88.32488296133377,39.06228315714141,165.849609375,0.000250007629627369,0.0
11.144618608000002,9.02734375,-3.52734375,0.33203125,0.310546875,-0.10546875,0.169921875,-82.34777196885474,-69.00099139636698,76.50562112159263,9.83984375,0.015625,-0.15625,0.193359375,0.005859375,-0.421875,-15.01641709061364,-89.06612487221814,-1.113345750907143,166.552734375,0.000250007629627369,0.0
11.165550604000003,9.02734375,-3.52734375,0.33203125,0.310546875,-0.10546875,0.169921875,-82.34777196885474,-69.00099139636698,76.50562112159263,9.83984375,0.015625,-0.15625,0.193359375,0.005859375,-0.421875,-15.01641709061364,-89.06612487221814,-1.113345750907143,166.728515625,0.00037501144444105353,0.0
11.170762499000006,9.02734375,-3.52734375,0.33203125,0.310546875,-0.10546875,0.169921875,-82.34777196885474,-69.00099139636698,76.50562112159263,9.83984375,0.015625,-0.15625,0.193359375,0.005859375,-0.421875,-15.01641709061364,-89.06612487221814,-1.113345750907143,166.904296875,0.00037501144444105353,0.0006250190740684225
11.176071000000007,9.0234375,-3.56640625,0.33203125,0.087890625,-0.029296875,0.1640625,-82.36393808038416,-68.52559611360587,77.11696279612055,9.9140625,0.20703125,0.0703125,0.193359375,0.005859375,-0.421875,-15.01641709061364,-89.06612487221814,-1.113345750907143,167.51953125,0.000250007629627369,0.0006250190740684225
11.195203894999992,9.0234375,-3.56640625,0.33203125,0.087890625,-0.029296875,0.1640625,-82.36393808038416,-68.52559611360587,77.11696279612055,9.9140625,0.20703125,0.0703125,0.193359375,0.005859375,-0.421875,43.39833623197344,-88.68273592474019,-59.13684248270699,167.783203125,0.000250007629627369,0.0001250038148136845
11.205134767000004,8.984375,-3.60546875,0.37109375,0.087890625,-0.029296875,0.1640625,-82.36393808038416,-68.52559611360587,77.11696279612055,9.80078125,0.3984375,0.1484375,0.03125,-0.001953125,-0.400390625,43.39833623197344,-88.68273592474019,-59.13684248270699,168.3984375,0.0001250038148136845,0.0001250038148136845
11.222195639999995,8.984375,-3.60546875,0.37109375,0.087890625,-0.029296875,0.1640625,-82.36393808038416,-68.52559611360587,77.11696279612055,9.80078125,0.3984375,0.1484375,0.03125,-0.001953125,-0.400390625,43.39833623197344,-88.68273592474019,-59.13684248270699,168.57421875,0.0001250038148136845,0.000500015259254738
11.227338257000014,8.984375,-3.60546875,0.37109375,0.087890625,-0.029296875,0.1640625,-82.36393808038416,-68.52559611360587,77.11696279612055,9.80078125,0.3984375,0.1484375,0.03125,-0.001953125,-0.400390625,43.39833623197344,-88.68273592474019,-59.13684248270699,168.75,0.0,0.000500015259254738
11.23248116100001,8.95703125,-3.60546875,0.4453125,-0.005859375,-0.009765625,0.17578125,-82.52211625218209,-68.05113682733878,77.38189904961801,9.80078125,0.3984375,0.1484375,0.03125,-0.001953125,-0.400390625,43.39833623197344,-88.68273592474019,-59.13684248270699,169.189453125,0.0,0.0
